ID,DateTimeUTC,TapType,StopId,CompanyId,BusID,PAN
19989,"22-01-2020 18:01:01",OFF,Stop1,c2,Bus18,5019717010103742
19990,"22-01-2020 18:03:01",OFF,Stop3,c1,Bus17,122000000000003
19991,"22-01-2020 18:03:46",ON,Stop1,c1,Bus17,122000000000003
19992,"22-01-2020 18:13:46",OFF,Stop2,c1,Bus17,122000000000003
19993,"22-01-2020 18:18:46",ON,Stop1,c2,Bus18,34343434343434
19994,"22-01-2020 18:19:46",OFF,Stop1,c2,Bus18,34343434343434
19995,"22-01-2020 18:21:46",ON,Stop1,c3,Bus19,5555555555554444
19996,"22-01-2020 18:22:16",ON,Stop1,c1,Bus17,122000000000003
19997,"22-01-2020 18:32:16",ON,Stop2,c2,Bus18,5019717010103742
19998,"22-01-2020 18:37:16",ON,Stop1,c3,Bus20,6011000400000000
19999,"22-01-2020 18:38:16",OFF,Stop1,c2,Bus18,5019717010103742
20000,"22-01-2020 18:40:16",OFF,Stop3,c1,Bus17,122000000000003
20001,"22-01-2020 18:41:01",ON,Stop1,c1,Bus17,122000000000003
20002,"22-01-2020 18:51:01",OFF,Stop2,c1,Bus17,122000000000003
20003,"22-01-2020 18:56:01",ON,Stop1,c2,Bus18,34343434343434
20004,"22-01-2020 18:57:01",OFF,Stop1,c2,Bus18,34343434343434
20005,"22-01-2020 18:59:01",ON,Stop1,c3,Bus19,5555555555554444
20006,"22-01-2020 18:59:31",ON,Stop1,c1,Bus17,122000000000003
20007,"22-01-2020 19:09:31",ON,Stop2,c2,Bus18,5019717010103742
20008,"22-01-2020 19:14:31",ON,Stop1,c3,Bus20,6011000400000000
20009,"22-01-2020 19:15:31",OFF,Stop1,c2,Bus18,5019717010103742
20010,"22-01-2020 19:17:31",OFF,Stop3,c1,Bus17,122000000000003
20011,"22-01-2020 19:18:16",ON,Stop1,c1,Bus17,122000000000003
20012,"22-01-2020 19:28:16",OFF,Stop2,c1,Bus17,122000000000003
20013,"22-01-2020 19:33:16",ON,Stop1,c2,Bus18,34343434343434
20014,"22-01-2020 19:34:16",OFF,Stop1,c2,Bus18,34343434343434
20015,"22-01-2020 19:36:16",ON,Stop1,c3,Bus19,5555555555554444
20016,"22-01-2020 19:36:46",ON,Stop1,c1,Bus17,122000000000003
20017,"22-01-2020 19:46:46",ON,Stop2,c2,Bus18,5019717010103742
20018,"22-01-2020 19:51:46",ON,Stop1,c3,Bus20,6011000400000000
20019,"22-01-2020 19:52:46",OFF,Stop1,c2,Bus18,5019717010103742
20020,"22-01-2020 19:54:46",OFF,Stop3,c1,Bus17,122000000000003
20021,"22-01-2020 19:55:31",ON,Stop1,c1,Bus17,122000000000003
20022,"22-01-2020 20:05:31",OFF,Stop2,c1,Bus17,122000000000003
20023,"22-01-2020 20:10:31",ON,Stop1,c2,Bus18,34343434343434
20024,"22-01-2020 20:11:31",OFF,Stop1,c2,Bus18,34343434343434
20025,"22-01-2020 20:13:31",ON,Stop1,c3,Bus19,5555555555554444
20026,"22-01-2020 20:14:01",ON,Stop1,c1,Bus17,122000000000003
20027,"22-01-2020 20:24:01",ON,Stop2,c2,Bus18,5019717010103742
20028,"22-01-2020 20:29:01",ON,Stop1,c3,Bus20,6011000400000000
20029,"22-01-2020 20:30:01",OFF,Stop1,c2,Bus18,5019717010103742
20030,"22-01-2020 20:32:01",OFF,Stop3,c1,Bus17,122000000000003
20031,"22-01-2020 20:32:46",ON,Stop1,c1,Bus17,122000000000003
20032,"22-01-2020 20:42:46",OFF,Stop2,c1,Bus17,122000000000003
20033,"22-01-2020 20:47:46",ON,Stop1,c2,Bus18,34343434343434
20034,"22-01-2020 20:48:46",OFF,Stop1,c2,Bus18,34343434343434
20035,"22-01-2020 20:50:46",ON,Stop1,c3,Bus19,5555555555554444
20036,"22-01-2020 20:51:16",ON,Stop1,c1,Bus17,122000000000003
20037,"22-01-2020 21:01:16",ON,Stop2,c2,Bus18,5019717010103742
20038,"22-01-2020 21:06:16",ON,Stop1,c3,Bus20,6011000400000000
20039,"22-01-2020 21:07:16",OFF,Stop1,c2,Bus18,5019717010103742
20040,"22-01-2020 21:09:16",OFF,Stop3,c1,Bus17,122000000000003
20041,"22-01-2020 21:10:01",ON,Stop1,c1,Bus17,122000000000003
20042,"22-01-2020 21:20:01",OFF,Stop2,c1,Bus17,122000000000003
20043,"22-01-2020 21:25:01",ON,Stop1,c2,Bus18,34343434343434
20044,"22-01-2020 21:26:01",OFF,Stop1,c2,Bus18,34343434343434
20045,"22-01-2020 21:28:01",ON,Stop1,c3,Bus19,5555555555554444
20046,"22-01-2020 21:28:31",ON,Stop1,c1,Bus17,122000000000003
20047,"22-01-2020 21:38:31",ON,Stop2,c2,Bus18,5019717010103742
20048,"22-01-2020 21:43:31",ON,Stop1,c3,Bus20,6011000400000000
20049,"22-01-2020 21:44:31",OFF,Stop1,c2,Bus18,5019717010103742
20050,"22-01-2020 21:46:31",OFF,Stop3,c1,Bus17,122000000000003
20051,"22-01-2020 21:47:16",ON,Stop1,c1,Bus17,122000000000003
20052,"22-01-2020 21:57:16",OFF,Stop2,c1,Bus17,122000000000003
20053,"22-01-2020 22:02:16",ON,Stop1,c2,Bus18,34343434343434
20054,"22-01-2020 22:03:16",OFF,Stop1,c2,Bus18,34343434343434
20055,"22-01-2020 22:05:16",ON,Stop1,c3,Bus19,5555555555554444
20056,"22-01-2020 22:05:46",ON,Stop1,c1,Bus17,122000000000003
20057,"22-01-2020 22:15:46",ON,Stop2,c2,Bus18,5019717010103742
20058,"22-01-2020 22:20:46",ON,Stop1,c3,Bus20,6011000400000000
20059,"22-01-2020 22:21:46",OFF,Stop1,c2,Bus18,5019717010103742
20060,"22-01-2020 22:23:46",OFF,Stop3,c1,Bus17,122000000000003
20061,"22-01-2020 22:24:31",ON,Stop1,c1,Bus17,122000000000003
20062,"22-01-2020 22:34:31",OFF,Stop2,c1,Bus17,122000000000003
20063,"22-01-2020 22:39:31",ON,Stop1,c2,Bus18,34343434343434
20064,"22-01-2020 22:40:31",OFF,Stop1,c2,Bus18,34343434343434
20065,"22-01-2020 22:42:31",ON,Stop1,c3,Bus19,5555555555554444
20066,"22-01-2020 22:43:01",ON,Stop1,c1,Bus17,122000000000003
20067,"22-01-2020 22:53:01",ON,Stop2,c2,Bus18,5019717010103742
20068,"22-01-2020 22:58:01",ON,Stop1,c3,Bus20,6011000400000000
20069,"22-01-2020 22:59:01",OFF,Stop1,c2,Bus18,5019717010103742
20070,"22-01-2020 23:01:01",OFF,Stop3,c1,Bus17,122000000000003
20071,"22-01-2020 23:01:46",ON,Stop1,c1,Bus17,122000000000003
20072,"22-01-2020 23:11:46",OFF,Stop2,c1,Bus17,122000000000003
20073,"22-01-2020 23:16:46",ON,Stop1,c2,Bus18,34343434343434
20074,"22-01-2020 23:17:46",OFF,Stop1,c2,Bus18,34343434343434
20075,"22-01-2020 23:19:46",ON,Stop1,c3,Bus19,5555555555554444
20076,"22-01-2020 23:20:16",ON,Stop1,c1,Bus17,122000000000003
20077,"22-01-2020 23:30:16",ON,Stop2,c2,Bus18,5019717010103742
20078,"22-01-2020 23:35:16",ON,Stop1,c3,Bus20,6011000400000000
20079,"22-01-2020 23:36:16",OFF,Stop1,c2,Bus18,5019717010103742
20080,"22-01-2020 23:38:16",OFF,Stop3,c1,Bus17,122000000000003
20081,"22-01-2020 23:39:01",ON,Stop1,c1,Bus17,122000000000003
20082,"22-01-2020 23:49:01",OFF,Stop2,c1,Bus17,122000000000003
20083,"22-01-2020 23:54:01",ON,Stop1,c2,Bus18,34343434343434
20084,"22-01-2020 23:55:01",OFF,Stop1,c2,Bus18,34343434343434
20085,"22-01-2020 23:57:01",ON,Stop1,c3,Bus19,5555555555554444
20086,"22-01-2020 23:57:31",ON,Stop1,c1,Bus17,122000000000003
20087,"23-01-2020 00:07:31",ON,Stop2,c2,Bus18,5019717010103742
20088,"23-01-2020 00:12:31",ON,Stop1,c3,Bus20,6011000400000000
20089,"23-01-2020 00:13:31",OFF,Stop1,c2,Bus18,5019717010103742
20090,"23-01-2020 00:15:31",OFF,Stop3,c1,Bus17,122000000000003
20091,"23-01-2020 00:16:16",ON,Stop1,c1,Bus17,122000000000003
20092,"23-01-2020 00:26:16",OFF,Stop2,c1,Bus17,122000000000003
20093,"23-01-2020 00:31:16",ON,Stop1,c2,Bus18,34343434343434
20094,"23-01-2020 00:32:16",OFF,Stop1,c2,Bus18,34343434343434
20095,"23-01-2020 00:34:16",ON,Stop1,c3,Bus19,5555555555554444
20096,"23-01-2020 00:34:46",ON,Stop1,c1,Bus17,122000000000003
20097,"23-01-2020 00:44:46",ON,Stop2,c2,Bus18,5019717010103742
20098,"23-01-2020 00:49:46",ON,Stop1,c3,Bus20,6011000400000000
20099,"23-01-2020 00:50:46",OFF,Stop1,c2,Bus18,5019717010103742
20100,"23-01-2020 00:52:46",OFF,Stop3,c1,Bus17,122000000000003
20101,"23-01-2020 00:53:31",ON,Stop1,c1,Bus17,122000000000003
20102,"23-01-2020 01:03:31",OFF,Stop2,c1,Bus17,122000000000003
20103,"23-01-2020 01:08:31",ON,Stop1,c2,Bus18,34343434343434
20104,"23-01-2020 01:09:31",OFF,Stop1,c2,Bus18,34343434343434
20105,"23-01-2020 01:11:31",ON,Stop1,c3,Bus19,5555555555554444
20106,"23-01-2020 01:12:01",ON,Stop1,c1,Bus17,122000000000003
20107,"23-01-2020 01:22:01",ON,Stop2,c2,Bus18,5019717010103742
20108,"23-01-2020 01:27:01",ON,Stop1,c3,Bus20,6011000400000000
20109,"23-01-2020 01:28:01",OFF,Stop1,c2,Bus18,5019717010103742
20110,"23-01-2020 01:30:01",OFF,Stop3,c1,Bus17,122000000000003
20111,"23-01-2020 01:30:46",ON,Stop1,c1,Bus17,122000000000003
20112,"23-01-2020 01:40:46",OFF,Stop2,c1,Bus17,122000000000003
20113,"23-01-2020 01:45:46",ON,Stop1,c2,Bus18,34343434343434
20114,"23-01-2020 01:46:46",OFF,Stop1,c2,Bus18,34343434343434
20115,"23-01-2020 01:48:46",ON,Stop1,c3,Bus19,5555555555554444
20116,"23-01-2020 01:49:16",ON,Stop1,c1,Bus17,122000000000003
20117,"23-01-2020 01:59:16",ON,Stop2,c2,Bus18,5019717010103742
20118,"23-01-2020 02:04:16",ON,Stop1,c3,Bus20,6011000400000000
20119,"23-01-2020 02:05:16",OFF,Stop1,c2,Bus18,5019717010103742
20120,"23-01-2020 02:07:16",OFF,Stop3,c1,Bus17,122000000000003
20121,"23-01-2020 02:08:01",ON,Stop1,c1,Bus17,122000000000003
20122,"23-01-2020 02:18:01",OFF,Stop2,c1,Bus17,122000000000003
20123,"23-01-2020 02:23:01",ON,Stop1,c2,Bus18,34343434343434
20124,"23-01-2020 02:24:01",OFF,Stop1,c2,Bus18,34343434343434
20125,"23-01-2020 02:26:01",ON,Stop1,c3,Bus19,5555555555554444
20126,"23-01-2020 02:26:31",ON,Stop1,c1,Bus17,122000000000003
20127,"23-01-2020 02:36:31",ON,Stop2,c2,Bus18,5019717010103742
20128,"23-01-2020 02:41:31",ON,Stop1,c3,Bus20,6011000400000000
20129,"23-01-2020 02:42:31",OFF,Stop1,c2,Bus18,5019717010103742
20130,"23-01-2020 02:44:31",OFF,Stop3,c1,Bus17,122000000000003
20131,"23-01-2020 02:45:16",ON,Stop1,c1,Bus17,122000000000003
20132,"23-01-2020 02:55:16",OFF,Stop2,c1,Bus17,122000000000003
20133,"23-01-2020 03:00:16",ON,Stop1,c2,Bus18,34343434343434
20134,"23-01-2020 03:01:16",OFF,Stop1,c2,Bus18,34343434343434
20135,"23-01-2020 03:03:16",ON,Stop1,c3,Bus19,5555555555554444
20136,"23-01-2020 03:03:46",ON,Stop1,c1,Bus17,122000000000003
20137,"23-01-2020 03:13:46",ON,Stop2,c2,Bus18,5019717010103742
20138,"23-01-2020 03:18:46",ON,Stop1,c3,Bus20,6011000400000000
20139,"23-01-2020 03:19:46",OFF,Stop1,c2,Bus18,5019717010103742
20140,"23-01-2020 03:21:46",OFF,Stop3,c1,Bus17,122000000000003
20141,"23-01-2020 03:22:31",ON,Stop1,c1,Bus17,122000000000003
20142,"23-01-2020 03:32:31",OFF,Stop2,c1,Bus17,122000000000003
20143,"23-01-2020 03:37:31",ON,Stop1,c2,Bus18,34343434343434
20144,"23-01-2020 03:38:31",OFF,Stop1,c2,Bus18,34343434343434
20145,"23-01-2020 03:40:31",ON,Stop1,c3,Bus19,5555555555554444
20146,"23-01-2020 03:41:01",ON,Stop1,c1,Bus17,122000000000003
20147,"23-01-2020 03:51:01",ON,Stop2,c2,Bus18,5019717010103742
20148,"23-01-2020 03:56:01",ON,Stop1,c3,Bus20,6011000400000000
20149,"23-01-2020 03:57:01",OFF,Stop1,c2,Bus18,5019717010103742
20150,"23-01-2020 03:59:01",OFF,Stop3,c1,Bus17,122000000000003
20151,"23-01-2020 03:59:46",ON,Stop1,c1,Bus17,122000000000003
20152,"23-01-2020 04:09:46",OFF,Stop2,c1,Bus17,122000000000003
20153,"23-01-2020 04:14:46",ON,Stop1,c2,Bus18,34343434343434
20154,"23-01-2020 04:15:46",OFF,Stop1,c2,Bus18,34343434343434
20155,"23-01-2020 04:17:46",ON,Stop1,c3,Bus19,5555555555554444
20156,"23-01-2020 04:18:16",ON,Stop1,c1,Bus17,122000000000003
20157,"23-01-2020 04:28:16",ON,Stop2,c2,Bus18,5019717010103742
20158,"23-01-2020 04:33:16",ON,Stop1,c3,Bus20,6011000400000000
20159,"23-01-2020 04:34:16",OFF,Stop1,c2,Bus18,5019717010103742
20160,"23-01-2020 04:36:16",OFF,Stop3,c1,Bus17,122000000000003
20161,"23-01-2020 04:37:01",ON,Stop1,c1,Bus17,122000000000003
20162,"23-01-2020 04:47:01",OFF,Stop2,c1,Bus17,122000000000003
20163,"23-01-2020 04:52:01",ON,Stop1,c2,Bus18,34343434343434
20164,"23-01-2020 04:53:01",OFF,Stop1,c2,Bus18,34343434343434
20165,"23-01-2020 04:55:01",ON,Stop1,c3,Bus19,5555555555554444
20166,"23-01-2020 04:55:31",ON,Stop1,c1,Bus17,122000000000003
20167,"23-01-2020 05:05:31",ON,Stop2,c2,Bus18,5019717010103742
20168,"23-01-2020 05:10:31",ON,Stop1,c3,Bus20,6011000400000000
20169,"23-01-2020 05:11:31",OFF,Stop1,c2,Bus18,5019717010103742
20170,"23-01-2020 05:13:31",OFF,Stop3,c1,Bus17,122000000000003
20171,"23-01-2020 05:14:16",ON,Stop1,c1,Bus17,122000000000003
20172,"23-01-2020 05:24:16",OFF,Stop2,c1,Bus17,122000000000003
20173,"23-01-2020 05:29:16",ON,Stop1,c2,Bus18,34343434343434
20174,"23-01-2020 05:30:16",OFF,Stop1,c2,Bus18,34343434343434
20175,"23-01-2020 05:32:16",ON,Stop1,c3,Bus19,5555555555554444
20176,"23-01-2020 05:32:46",ON,Stop1,c1,Bus17,122000000000003
20177,"23-01-2020 05:42:46",ON,Stop2,c2,Bus18,5019717010103742
20178,"23-01-2020 05:47:46",ON,Stop1,c3,Bus20,6011000400000000
20179,"23-01-2020 05:48:46",OFF,Stop1,c2,Bus18,5019717010103742
20180,"23-01-2020 05:50:46",OFF,Stop3,c1,Bus17,122000000000003
20181,"23-01-2020 05:51:31",ON,Stop1,c1,Bus17,122000000000003
20182,"23-01-2020 06:01:31",OFF,Stop2,c1,Bus17,122000000000003
20183,"23-01-2020 06:06:31",ON,Stop1,c2,Bus18,34343434343434
20184,"23-01-2020 06:07:31",OFF,Stop1,c2,Bus18,34343434343434
20185,"23-01-2020 06:09:31",ON,Stop1,c3,Bus19,5555555555554444
20186,"23-01-2020 06:10:01",ON,Stop1,c1,Bus17,122000000000003
20187,"23-01-2020 06:20:01",ON,Stop2,c2,Bus18,5019717010103742
20188,"23-01-2020 06:25:01",ON,Stop1,c3,Bus20,6011000400000000
20189,"23-01-2020 06:26:01",OFF,Stop1,c2,Bus18,5019717010103742
20190,"23-01-2020 06:28:01",OFF,Stop3,c1,Bus17,122000000000003
20191,"23-01-2020 06:28:46",ON,Stop1,c1,Bus17,122000000000003
20192,"23-01-2020 06:38:46",OFF,Stop2,c1,Bus17,122000000000003
20193,"23-01-2020 06:43:46",ON,Stop1,c2,Bus18,34343434343434
20194,"23-01-2020 06:44:46",OFF,Stop1,c2,Bus18,34343434343434
20195,"23-01-2020 06:46:46",ON,Stop1,c3,Bus19,5555555555554444
20196,"23-01-2020 06:47:16",ON,Stop1,c1,Bus17,122000000000003
20197,"23-01-2020 06:57:16",ON,Stop2,c2,Bus18,5019717010103742
20198,"23-01-2020 07:02:16",ON,Stop1,c3,Bus20,6011000400000000
20199,"23-01-2020 07:03:16",OFF,Stop1,c2,Bus18,5019717010103742
20200,"23-01-2020 07:05:16",OFF,Stop3,c1,Bus17,122000000000003
20201,"23-01-2020 07:06:01",ON,Stop1,c1,Bus17,122000000000003
20202,"23-01-2020 07:16:01",OFF,Stop2,c1,Bus17,122000000000003
20203,"23-01-2020 07:21:01",ON,Stop1,c2,Bus18,34343434343434
20204,"23-01-2020 07:22:01",OFF,Stop1,c2,Bus18,34343434343434
20205,"23-01-2020 07:24:01",ON,Stop1,c3,Bus19,5555555555554444
20206,"23-01-2020 07:24:31",ON,Stop1,c1,Bus17,122000000000003
20207,"23-01-2020 07:34:31",ON,Stop2,c2,Bus18,5019717010103742
20208,"23-01-2020 07:39:31",ON,Stop1,c3,Bus20,6011000400000000
20209,"23-01-2020 07:40:31",OFF,Stop1,c2,Bus18,5019717010103742
20210,"23-01-2020 07:42:31",OFF,Stop3,c1,Bus17,122000000000003
20211,"23-01-2020 07:43:16",ON,Stop1,c1,Bus17,122000000000003
20212,"23-01-2020 07:53:16",OFF,Stop2,c1,Bus17,122000000000003
20213,"23-01-2020 07:58:16",ON,Stop1,c2,Bus18,34343434343434
20214,"23-01-2020 07:59:16",OFF,Stop1,c2,Bus18,34343434343434
20215,"23-01-2020 08:01:16",ON,Stop1,c3,Bus19,5555555555554444
20216,"23-01-2020 08:01:46",ON,Stop1,c1,Bus17,122000000000003
20217,"23-01-2020 08:11:46",ON,Stop2,c2,Bus18,5019717010103742
20218,"23-01-2020 08:16:46",ON,Stop1,c3,Bus20,6011000400000000
20219,"23-01-2020 08:17:46",OFF,Stop1,c2,Bus18,5019717010103742
20220,"23-01-2020 08:19:46",OFF,Stop3,c1,Bus17,122000000000003
20221,"23-01-2020 08:20:31",ON,Stop1,c1,Bus17,122000000000003
20222,"23-01-2020 08:30:31",OFF,Stop2,c1,Bus17,122000000000003
20223,"23-01-2020 08:35:31",ON,Stop1,c2,Bus18,34343434343434
20224,"23-01-2020 08:36:31",OFF,Stop1,c2,Bus18,34343434343434
20225,"23-01-2020 08:38:31",ON,Stop1,c3,Bus19,5555555555554444
20226,"23-01-2020 08:39:01",ON,Stop1,c1,Bus17,122000000000003
20227,"23-01-2020 08:49:01",ON,Stop2,c2,Bus18,5019717010103742
20228,"23-01-2020 08:54:01",ON,Stop1,c3,Bus20,6011000400000000
20229,"23-01-2020 08:55:01",OFF,Stop1,c2,Bus18,5019717010103742
20230,"23-01-2020 08:57:01",OFF,Stop3,c1,Bus17,122000000000003
20231,"23-01-2020 08:57:46",ON,Stop1,c1,Bus17,122000000000003
20232,"23-01-2020 09:07:46",OFF,Stop2,c1,Bus17,122000000000003
20233,"23-01-2020 09:12:46",ON,Stop1,c2,Bus18,34343434343434
20234,"23-01-2020 09:13:46",OFF,Stop1,c2,Bus18,34343434343434
20235,"23-01-2020 09:15:46",ON,Stop1,c3,Bus19,5555555555554444
20236,"23-01-2020 09:16:16",ON,Stop1,c1,Bus17,122000000000003
20237,"23-01-2020 09:26:16",ON,Stop2,c2,Bus18,5019717010103742
20238,"23-01-2020 09:31:16",ON,Stop1,c3,Bus20,6011000400000000
20239,"23-01-2020 09:32:16",OFF,Stop1,c2,Bus18,5019717010103742
20240,"23-01-2020 09:34:16",OFF,Stop3,c1,Bus17,122000000000003
20241,"23-01-2020 09:35:01",ON,Stop1,c1,Bus17,122000000000003
20242,"23-01-2020 09:45:01",OFF,Stop2,c1,Bus17,122000000000003
20243,"23-01-2020 09:50:01",ON,Stop1,c2,Bus18,34343434343434
20244,"23-01-2020 09:51:01",OFF,Stop1,c2,Bus18,34343434343434
20245,"23-01-2020 09:53:01",ON,Stop1,c3,Bus19,5555555555554444
20246,"23-01-2020 09:53:31",ON,Stop1,c1,Bus17,122000000000003
20247,"23-01-2020 10:03:31",ON,Stop2,c2,Bus18,5019717010103742
20248,"23-01-2020 10:08:31",ON,Stop1,c3,Bus20,6011000400000000
20249,"23-01-2020 10:09:31",OFF,Stop1,c2,Bus18,5019717010103742
20250,"23-01-2020 10:11:31",OFF,Stop3,c1,Bus17,122000000000003
20251,"23-01-2020 10:12:16",ON,Stop1,c1,Bus17,122000000000003
20252,"23-01-2020 10:22:16",OFF,Stop2,c1,Bus17,122000000000003
20253,"23-01-2020 10:27:16",ON,Stop1,c2,Bus18,34343434343434
20254,"23-01-2020 10:28:16",OFF,Stop1,c2,Bus18,34343434343434
20255,"23-01-2020 10:30:16",ON,Stop1,c3,Bus19,5555555555554444
20256,"23-01-2020 10:30:46",ON,Stop1,c1,Bus17,122000000000003
20257,"23-01-2020 10:40:46",ON,Stop2,c2,Bus18,5019717010103742
20258,"23-01-2020 10:45:46",ON,Stop1,c3,Bus20,6011000400000000
20259,"23-01-2020 10:46:46",OFF,Stop1,c2,Bus18,5019717010103742
20260,"23-01-2020 10:48:46",OFF,Stop3,c1,Bus17,122000000000003
20261,"23-01-2020 10:49:31",ON,Stop1,c1,Bus17,122000000000003
20262,"23-01-2020 10:59:31",OFF,Stop2,c1,Bus17,122000000000003
20263,"23-01-2020 11:04:31",ON,Stop1,c2,Bus18,34343434343434
20264,"23-01-2020 11:05:31",OFF,Stop1,c2,Bus18,34343434343434
20265,"23-01-2020 11:07:31",ON,Stop1,c3,Bus19,5555555555554444
20266,"23-01-2020 11:08:01",ON,Stop1,c1,Bus17,122000000000003
20267,"23-01-2020 11:18:01",ON,Stop2,c2,Bus18,5019717010103742
20268,"23-01-2020 11:23:01",ON,Stop1,c3,Bus20,6011000400000000
20269,"23-01-2020 11:24:01",OFF,Stop1,c2,Bus18,5019717010103742
20270,"23-01-2020 11:26:01",OFF,Stop3,c1,Bus17,122000000000003
20271,"23-01-2020 11:26:46",ON,Stop1,c1,Bus17,122000000000003
20272,"23-01-2020 11:36:46",OFF,Stop2,c1,Bus17,122000000000003
20273,"23-01-2020 11:41:46",ON,Stop1,c2,Bus18,34343434343434
20274,"23-01-2020 11:42:46",OFF,Stop1,c2,Bus18,34343434343434
20275,"23-01-2020 11:44:46",ON,Stop1,c3,Bus19,5555555555554444
20276,"23-01-2020 11:45:16",ON,Stop1,c1,Bus17,122000000000003
20277,"23-01-2020 11:55:16",ON,Stop2,c2,Bus18,5019717010103742
20278,"23-01-2020 12:00:16",ON,Stop1,c3,Bus20,6011000400000000
20279,"23-01-2020 12:01:16",OFF,Stop1,c2,Bus18,5019717010103742
20280,"23-01-2020 12:03:16",OFF,Stop3,c1,Bus17,122000000000003
20281,"23-01-2020 12:04:01",ON,Stop1,c1,Bus17,122000000000003
20282,"23-01-2020 12:14:01",OFF,Stop2,c1,Bus17,122000000000003
20283,"23-01-2020 12:19:01",ON,Stop1,c2,Bus18,34343434343434
20284,"23-01-2020 12:20:01",OFF,Stop1,c2,Bus18,34343434343434
20285,"23-01-2020 12:22:01",ON,Stop1,c3,Bus19,5555555555554444
20286,"23-01-2020 12:22:31",ON,Stop1,c1,Bus17,122000000000003
20287,"23-01-2020 12:32:31",ON,Stop2,c2,Bus18,5019717010103742
20288,"23-01-2020 12:37:31",ON,Stop1,c3,Bus20,6011000400000000
20289,"23-01-2020 12:38:31",OFF,Stop1,c2,Bus18,5019717010103742
20290,"23-01-2020 12:40:31",OFF,Stop3,c1,Bus17,122000000000003
20291,"23-01-2020 12:41:16",ON,Stop1,c1,Bus17,122000000000003
20292,"23-01-2020 12:51:16",OFF,Stop2,c1,Bus17,122000000000003
20293,"23-01-2020 12:56:16",ON,Stop1,c2,Bus18,34343434343434
20294,"23-01-2020 12:57:16",OFF,Stop1,c2,Bus18,34343434343434
20295,"23-01-2020 12:59:16",ON,Stop1,c3,Bus19,5555555555554444
20296,"23-01-2020 12:59:46",ON,Stop1,c1,Bus17,122000000000003
20297,"23-01-2020 13:09:46",ON,Stop2,c2,Bus18,5019717010103742
20298,"23-01-2020 13:14:46",ON,Stop1,c3,Bus20,6011000400000000
20299,"23-01-2020 13:15:46",OFF,Stop1,c2,Bus18,5019717010103742
20300,"23-01-2020 13:17:46",OFF,Stop3,c1,Bus17,122000000000003
20301,"23-01-2020 13:18:31",ON,Stop1,c1,Bus17,122000000000003
20302,"23-01-2020 13:28:31",OFF,Stop2,c1,Bus17,122000000000003
20303,"23-01-2020 13:33:31",ON,Stop1,c2,Bus18,34343434343434
20304,"23-01-2020 13:34:31",OFF,Stop1,c2,Bus18,34343434343434
20305,"23-01-2020 13:36:31",ON,Stop1,c3,Bus19,5555555555554444
20306,"23-01-2020 13:37:01",ON,Stop1,c1,Bus17,122000000000003
20307,"23-01-2020 13:47:01",ON,Stop2,c2,Bus18,5019717010103742
20308,"23-01-2020 13:52:01",ON,Stop1,c3,Bus20,6011000400000000
20309,"23-01-2020 13:53:01",OFF,Stop1,c2,Bus18,5019717010103742
20310,"23-01-2020 13:55:01",OFF,Stop3,c1,Bus17,122000000000003
20311,"23-01-2020 13:55:46",ON,Stop1,c1,Bus17,122000000000003
20312,"23-01-2020 14:05:46",OFF,Stop2,c1,Bus17,122000000000003
20313,"23-01-2020 14:10:46",ON,Stop1,c2,Bus18,34343434343434
20314,"23-01-2020 14:11:46",OFF,Stop1,c2,Bus18,34343434343434
20315,"23-01-2020 14:13:46",ON,Stop1,c3,Bus19,5555555555554444
20316,"23-01-2020 14:14:16",ON,Stop1,c1,Bus17,122000000000003
20317,"23-01-2020 14:24:16",ON,Stop2,c2,Bus18,5019717010103742
20318,"23-01-2020 14:29:16",ON,Stop1,c3,Bus20,6011000400000000
20319,"23-01-2020 14:30:16",OFF,Stop1,c2,Bus18,5019717010103742
20320,"23-01-2020 14:32:16",OFF,Stop3,c1,Bus17,122000000000003
20321,"23-01-2020 14:33:01",ON,Stop1,c1,Bus17,122000000000003
20322,"23-01-2020 14:43:01",OFF,Stop2,c1,Bus17,122000000000003
20323,"23-01-2020 14:48:01",ON,Stop1,c2,Bus18,34343434343434
20324,"23-01-2020 14:49:01",OFF,Stop1,c2,Bus18,34343434343434
20325,"23-01-2020 14:51:01",ON,Stop1,c3,Bus19,5555555555554444
20326,"23-01-2020 14:51:31",ON,Stop1,c1,Bus17,122000000000003
20327,"23-01-2020 15:01:31",ON,Stop2,c2,Bus18,5019717010103742
20328,"23-01-2020 15:06:31",ON,Stop1,c3,Bus20,6011000400000000
20329,"23-01-2020 15:07:31",OFF,Stop1,c2,Bus18,5019717010103742
20330,"23-01-2020 15:09:31",OFF,Stop3,c1,Bus17,122000000000003
20331,"23-01-2020 15:10:16",ON,Stop1,c1,Bus17,122000000000003
20332,"23-01-2020 15:20:16",OFF,Stop2,c1,Bus17,122000000000003
20333,"23-01-2020 15:25:16",ON,Stop1,c2,Bus18,34343434343434
20334,"23-01-2020 15:26:16",OFF,Stop1,c2,Bus18,34343434343434
20335,"23-01-2020 15:28:16",ON,Stop1,c3,Bus19,5555555555554444
20336,"23-01-2020 15:28:46",ON,Stop1,c1,Bus17,122000000000003
20337,"23-01-2020 15:38:46",ON,Stop2,c2,Bus18,5019717010103742
20338,"23-01-2020 15:43:46",ON,Stop1,c3,Bus20,6011000400000000
